OrderNumber,SalesChannel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,DeliveryDate,CurrencyCode,_SalesTeamID,_CustomerID,_StoreID,_ProductID,OrderQuantity,DiscountApplied,UnitCost,UnitPrice,TotalRevenue,TotalCost,Profit,DiscountedRevenue
"SO - 0007251",In-Store,WARE-PUJ1005,2020-06-18,2020-09-23,2020-10-01,2020-10-06,USD,8,6,322,13,3,0.075,565.21,763.8,2291.4,1695.63,595.77,2119.54
"SO - 0007259",Wholesale,WARE-PUJ1005,2020-06-18,2020-09-24,2020-10-15,2020-10-23,USD,27,23,272,19,1,0.075,538.68,897.8,897.8,538.68,359.12,830.46
"SO - 0007261",Online,WARE-NMK1003,2020-06-18,2020-09-24,2020-10-17,2020-10-18,USD,15,34,200,21,5,0.2,578.88,964.8,4824,2894.4,1929.6,3859.2
"SO - 0007264",Online,WARE-UHY1004,2020-06-18,2020-09-25,2020-10-11,2020-10-15,USD,17,50,207,22,6,0.05,211.72,268,1608,1270.32,337.68,1527.6
"SO - 0007265",In-Store,WARE-UHY1004,2020-06-18,2020-09-25,2020-09-29,2020-10-07,USD,7,44,209,23,7,0.15,452.25,837.5,5862.5,3165.75,2696.75,4983.12
"SO - 0007274",Online,WARE-PUJ1005,2020-06-18,2020-09-26,2020-10-10,2020-10-17,USD,19,19,307,32,6,0.075,505.18,971.5,5829,3031.08,2797.92,5391.82
"SO - 0007279",Online,WARE-NMK1003,2020-06-18,2020-09-27,2020-10-02,2020-10-12,USD,14,4,153,32,7,0.05,104.52,201,1407,731.64,675.36,1336.65
"SO - 0007291",Distributor,WARE-UHY1004,2020-06-18,2020-09-28,2020-10-05,2020-10-10,USD,22,16,204,9,3,0.05,177.95,214.4,643.2,533.85,109.35,611.04
"SO - 0007294",Wholesale,WARE-NMK1003,2020-06-18,2020-09-28,2020-10-05,2020-10-11,USD,27,40,126,26,6,0.05,94.07,174.2,1045.2,564.42,480.78,992.94
"SO - 0007301",In-Store,WARE-XYS1001,2020-06-18,2020-09-30,2020-10-22,2020-10-31,USD,6,45,40,31,5,0.075,85.16,207.7,1038.5,425.8,612.7,960.61
"SO - 0007311",In-Store,WARE-UHY1004,2020-06-18,2020-10-01,2020-10-11,2020-10-18,USD,7,4,244,30,5,0.05,180.1,214.4,1072,900.5,171.5,1018.4
"SO - 0007318",In-Store,WARE-UHY1004,2020-06-18,2020-10-02,2020-10-13,2020-10-22,USD,3,11,241,15,4,0.075,110.75,194.3,777.2,443,334.2,718.91
"SO - 0007327",Distributor,WARE-UHY1004,2020-06-18,2020-10-03,2020-10-21,2020-10-30,USD,23,41,215,3,6,0.05,678.44,817.4,4904.4,4070.64,833.76,4659.18
"SO - 0007334",Online,WARE-NMK1003,2020-06-18,2020-10-03,2020-10-11,2020-10-21,USD,13,21,201,46,6,0.15,135.07,214.4,1286.4,810.42,475.98,1093.44
"SO - 0007340",Wholesale,WARE-PUJ1005,2020-06-18,2020-10-04,2020-11-01,2020-11-08,USD,27,2,269,46,4,0.2,428.4,931.3,3725.2,1713.6,2011.6,2980.16
"SO - 0007345",In-Store,WARE-MKL1006,2020-06-18,2020-10-04,2020-10-30,2020-11-02,USD,6,27,350,6,5,0.05,447.16,951.4,4757,2235.8,2521.2,4519.15
"SO - 0007361",In-Store,WARE-XYS1001,2020-06-18,2020-10-06,2020-10-09,2020-10-14,USD,3,13,29,16,2,0.15,116.58,201,402,233.16,168.84,341.7
"SO - 0007366",In-Store,WARE-XYS1001,2020-06-18,2020-10-07,2020-10-09,2020-10-14,USD,4,36,11,33,6,0.05,545.51,790.6,4743.6,3273.06,1470.54,4506.42
"SO - 0007375",Distributor,WARE-PUJ1005,2020-06-18,2020-10-08,2020-10-12,2020-10-16,USD,23,5,281,9,6,0.05,214.27,261.3,1567.8,1285.62,282.18,1489.41
"SO - 0007384",In-Store,WARE-NMK1003,2020-06-18,2020-10-09,2020-10-23,2020-11-01,USD,1,17,149,45,8,0.4,619.75,837.5,6700,4958,1742,4020
"SO - 0007386",Online,WARE-XYS1001,2020-06-18,2020-10-09,2020-10-21,2020-10-28,USD,14,39,26,31,6,0.1,137.08,207.7,1246.2,822.48,423.72,1121.58
"SO - 0007387",Distributor,WARE-PUJ1005,2020-06-18,2020-10-09,2020-10-16,2020-10-22,USD,23,14,274,40,8,0.15,731.64,938,7504,5853.12,1650.88,6378.4
"SO - 0007392",In-Store,WARE-PUJ1005,2020-06-18,2020-10-10,2020-10-29,2020-11-08,USD,8,29,312,15,5,0.4,742.9,964.8,4824,3714.5,1109.5,2894.4
"SO - 0007394",Online,WARE-NMK1003,2020-06-18,2020-10-10,2020-10-15,2020-10-21,USD,12,27,143,8,2,0.15,149.54,207.7,415.4,299.08,116.32,353.09
"SO - 0007396",In-Store,WARE-UHY1004,2020-06-18,2020-10-10,2020-10-19,2020-10-24,USD,7,44,216,13,4,0.05,503.77,690.1,2760.4,2015.08,745.32,2622.38
"SO - 0007398",In-Store,WARE-PUJ1005,2020-06-18,2020-10-10,2020-11-04,2020-11-13,USD,12,29,310,9,7,0.05,127.84,241.2,1688.4,894.88,793.52,1603.98
"SO - 0007403",Distributor,WARE-NMK1003,2020-06-18,2020-10-11,2020-11-01,2020-11-02,USD,25,13,138,37,7,0.05,485.88,991.6,6941.2,3401.16,3540.04,6594.14
"SO - 0007405",Online,WARE-PUJ1005,2020-06-18,2020-10-11,2020-11-05,2020-11-15,USD,17,45,299,2,6,0.15,623.77,891.1,5346.6,3742.62,1603.98,4544.61
"SO - 0007410",Distributor,WARE-NMK1003,2020-06-18,2020-10-12,2020-10-16,2020-10-26,USD,23,1,131,5,1,0.1,656.87,864.3,864.3,656.87,207.43,777.87
"SO - 0007413",Online,WARE-MKL1006,2020-06-18,2020-10-13,2020-11-10,2020-11-16,USD,14,37,360,8,2,0.15,176.55,207.7,415.4,353.1,62.3,353.09
"SO - 0007419",In-Store,WARE-MKL1006,2020-06-18,2020-10-13,2020-10-23,2020-10-30,USD,9,37,336,29,8,0.4,509,716.9,5735.2,4072,1663.2,3441.12
"SO - 0007420",In-Store,WARE-NMK1003,2020-06-18,2020-10-13,2020-11-06,2020-11-11,USD,7,44,203,34,6,0.2,153.7,207.7,1246.2,922.2,324,996.96
"SO - 0007423",In-Store,WARE-XYS1001,2020-06-18,2020-10-14,2020-10-27,2020-11-04,USD,5,49,17,34,3,0.15,445.95,857.6,2572.8,1337.85,1234.95,2186.88
"SO - 0007424",Online,WARE-XYS1001,2020-06-18,2020-10-14,2020-10-19,2020-10-23,USD,20,6,16,8,8,0.1,496.6,730.3,5842.4,3972.8,1869.6,5258.16
"SO - 0007428",In-Store,WARE-PUJ1005,2020-06-18,2020-10-14,2020-10-16,2020-10-24,USD,10,9,327,25,2,0.4,562.47,770.5,1541,1124.94,416.06,924.6
"SO - 0007430",Online,WARE-PUJ1005,2020-06-18,2020-10-15,2020-11-02,2020-11-05,USD,18,49,283,29,3,0.075,651.84,944.7,2834.1,1955.52,878.58,2621.54
"SO - 0007431",Distributor,WARE-NMK1003,2020-06-18,2020-10-15,2020-10-20,2020-10-24,USD,21,20,95,44,1,0.15,537.61,911.2,911.2,537.61,373.59,774.52
"SO - 0007433",Distributor,WARE-NMK1003,2020-06-18,2020-10-15,2020-10-18,2020-10-22,USD,25,43,118,19,3,0.05,154.37,241.2,723.6,463.11,260.49,687.42
"SO - 0007440",Distributor,WARE-XYS1001,2020-06-18,2020-10-15,2020-11-06,2020-11-08,USD,25,48,27,8,1,0.3,157.18,227.8,227.8,157.18,70.62,159.46
"SO - 0007442",Distributor,WARE-UHY1004,2020-06-18,2020-10-16,2020-10-29,2020-11-07,USD,23,25,207,8,6,0.4,363.01,864.3,5185.8,2178.06,3007.74,3111.48
"SO - 0007450",Online,WARE-XYS1001,2020-06-18,2020-10-17,2020-10-23,2020-10-30,USD,16,33,11,10,3,0.2,548.33,884.4,2653.2,1644.99,1008.21,2122.56
"SO - 0007451",In-Store,WARE-UHY1004,2020-06-18,2020-10-17,2020-10-23,2020-11-01,USD,5,32,206,32,7,0.4,472.35,944.7,6612.9,3306.45,3306.45,3967.74
"SO - 0007453",In-Store,WARE-NMK1003,2020-06-18,2020-10-18,2020-11-11,2020-11-18,USD,5,38,96,16,5,0.05,452.79,730.3,3651.5,2263.95,1387.55,3468.92
"SO - 0007463",Distributor,WARE-PUJ1005,2020-06-18,2020-10-19,2020-11-01,2020-11-02,USD,21,37,270,16,6,0.4,102.51,227.8,1366.8,615.06,751.74,820.08
"SO - 0007475",Online,WARE-NMK1003,2020-06-18,2020-10-20,2020-10-30,2020-11-04,USD,14,28,203,20,6,0.1,780.15,951.4,5708.4,4680.9,1027.5,5137.56
"SO - 0007480",In-Store,WARE-MKL1006,2020-06-18,2020-10-21,2020-10-31,2020-11-06,USD,4,28,355,4,7,0.05,530.84,931.3,6519.1,3715.88,2803.22,6193.14
"SO - 0007483",Online,WARE-PUJ1005,2020-06-18,2020-10-21,2020-10-30,2020-11-01,USD,20,17,309,5,1,0.15,566.82,944.7,944.7,566.82,377.88,803
"SO - 0007487",In-Store,WARE-XYS1001,2020-06-18,2020-10-21,2020-10-28,2020-11-07,USD,10,30,58,27,5,0.05,145.79,214.4,1072,728.95,343.05,1018.4
"SO - 0007488",In-Store,WARE-NBV1002,2020-06-18,2020-10-22,2020-11-16,2020-11-21,USD,2,19,72,21,8,0.05,561.73,877.7,7021.6,4493.84,2527.76,6670.52
"SO - 0007495",Online,WARE-NMK1003,2020-06-18,2020-10-22,2020-10-24,2020-10-26,USD,20,24,162,12,5,0.15,292.66,696.8,3484,1463.3,2020.7,2961.4
"SO - 0007499",Distributor,WARE-XYS1001,2020-06-18,2020-10-23,2020-10-30,2020-11-03,USD,25,2,41,2,6,0.15,637.84,750.4,4502.4,3827.04,675.36,3827.04
"SO - 0007503",Wholesale,WARE-PUJ1005,2020-06-18,2020-10-23,2020-11-15,2020-11-22,USD,26,28,278,33,3,0.05,711.88,837.5,2512.5,2135.64,376.86,2386.88
"SO - 0007508",Distributor,WARE-UHY1004,2020-06-18,2020-10-24,2020-11-05,2020-11-08,USD,25,12,228,10,4,0.2,588.53,964.8,3859.2,2354.12,1505.08,3087.36
"SO - 0007518",Online,WARE-NMK1003,2020-06-18,2020-10-25,2020-10-27,2020-11-01,USD,12,12,193,21,6,0.1,157.85,254.6,1527.6,947.1,580.5,1374.84
"SO - 0007534",In-Store,WARE-UHY1004,2020-06-18,2020-10-26,2020-11-15,2020-11-22,USD,11,16,240,34,8,0.075,90.65,221.1,1768.8,725.2,1043.6,1636.14
"SO - 0007535",Online,WARE-UHY1004,2020-06-18,2020-10-27,2020-11-08,2020-11-09,USD,19,26,245,18,8,0.2,102.51,201,1608,820.08,787.92,1286.4
"SO - 0007536",Distributor,WARE-NBV1002,2020-06-18,2020-10-27,2020-11-01,2020-11-07,USD,23,45,72,19,8,0.1,120.2,174.2,1393.6,961.6,432,1254.24
"SO - 0007541",In-Store,WARE-NMK1003,2020-06-18,2020-10-27,2020-11-07,2020-11-13,USD,4,24,174,23,3,0.2,499.28,924.6,2773.8,1497.84,1275.96,2219.04
"SO - 0007544",Distributor,WARE-UHY1004,2020-06-18,2020-10-28,2020-11-02,2020-11-06,USD,21,39,212,16,6,0.075,444.21,683.4,4100.4,2665.26,1435.14,3792.87
"SO - 0007547",Distributor,WARE-MKL1006,2020-06-18,2020-10-28,2020-11-03,2020-11-11,USD,23,43,343,5,8,0.05,101.71,221.1,1768.8,813.68,955.12,1680.36
"SO - 0007549",In-Store,WARE-XYS1001,2020-06-18,2020-10-28,2020-11-14,2020-11-23,USD,6,44,14,7,1,0.05,531.31,817.4,817.4,531.31,286.09,776.53
"SO - 0007550",Online,WARE-XYS1001,2020-06-18,2020-10-28,2020-11-14,2020-11-19,USD,20,42,41,28,7,0.075,578.88,964.8,6753.6,4052.16,2701.44,6247.08
"SO - 0007551",In-Store,WARE-UHY1004,2020-06-18,2020-10-28,2020-11-03,2020-11-13,USD,1,49,235,27,4,0.15,401.06,978.2,3912.8,1604.24,2308.56,3325.88
"SO - 0007569",Online,WARE-MKL1006,2020-06-18,2020-10-30,2020-11-24,2020-12-03,USD,13,4,363,6,3,0.15,725.21,884.4,2653.2,2175.63,477.57,2255.22
"SO - 0007576",In-Store,WARE-PUJ1005,2020-06-18,2020-10-31,2020-11-03,2020-11-10,USD,5,48,311,16,3,0.2,356.44,891.1,2673.3,1069.32,1603.98,2138.64
"SO - 0007578",In-Store,WARE-UHY1004,2020-09-26,2020-10-31,2020-11-17,2020-11-27,USD,11,18,242,8,8,0.15,704.04,951.4,7611.2,5632.32,1978.88,6469.52
"SO - 0007579",Wholesale,WARE-XYS1001,2020-06-18,2020-10-31,2020-11-10,2020-11-19,USD,28,25,21,36,6,0.075,651.91,931.3,5587.8,3911.46,1676.34,5168.72
"SO - 0007581",Distributor,WARE-UHY1004,2020-06-18,2020-10-31,2020-11-10,2020-11-14,USD,24,24,229,31,1,0.1,628.93,998.3,998.3,628.93,369.37,898.47
"SO - 0007585",In-Store,WARE-NMK1003,2020-06-18,2020-10-31,2020-11-23,2020-11-28,USD,9,33,187,8,6,0.05,777.2,971.5,5829,4663.2,1165.8,5537.55
"SO - 0007588",In-Store,WARE-NMK1003,2020-06-18,2020-11-01,2020-11-14,2020-11-20,USD,9,42,128,41,8,0.15,743.7,991.6,7932.8,5949.6,1983.2,6742.88
"SO - 0007589",Online,WARE-MKL1006,2020-06-18,2020-11-01,2020-11-25,2020-11-30,USD,17,14,330,27,2,0.1,157.12,234.5,469,314.24,154.76,422.1
"SO - 0007593",Distributor,WARE-PUJ1005,2020-06-18,2020-11-01,2020-11-16,2020-11-19,USD,23,12,269,28,1,0.075,107.07,227.8,227.8,107.07,120.73,210.72
"SO - 0007594",In-Store,WARE-PUJ1005,2020-06-18,2020-11-01,2020-11-28,2020-12-03,USD,11,47,283,3,2,0.2,73.7,167.5,335,147.4,187.6,268
"SO - 0007599",Online,WARE-PUJ1005,2020-06-18,2020-11-01,2020-11-14,2020-11-19,USD,16,24,318,26,3,0.3,603.6,958.1,2874.3,1810.8,1063.5,2012.01
"SO - 0007610",Online,WARE-PUJ1005,2020-06-18,2020-11-03,2020-11-18,2020-11-19,USD,14,6,283,24,1,0.15,436.3,991.6,991.6,436.3,555.3,842.86
"SO - 0007613",Wholesale,WARE-XYS1001,2020-06-18,2020-11-03,2020-11-11,2020-11-16,USD,28,32,18,45,4,0.2,152.76,268,1072,611.04,460.96,857.6
"SO - 0007614",Online,WARE-MKL1006,2020-06-18,2020-11-03,2020-11-22,2020-11-24,USD,13,40,336,23,5,0.1,126.5,214.4,1072,632.5,439.5,964.8
"SO - 0007615",Online,WARE-PUJ1005,2020-06-18,2020-11-04,2020-11-19,2020-11-23,USD,14,19,271,47,2,0.1,125.63,167.5,335,251.26,83.74,301.5
"SO - 0007619",In-Store,WARE-XYS1001,2020-06-18,2020-11-04,2020-11-27,2020-12-03,USD,7,15,26,45,3,0.075,142.38,167.5,502.5,427.14,75.36,464.81
"SO - 0007621",Distributor,WARE-XYS1001,2020-09-26,2020-11-04,2020-11-22,2020-11-25,USD,21,4,35,47,2,0.1,74.91,174.2,348.4,149.82,198.58,313.56
"SO - 0007627",In-Store,WARE-MKL1006,2020-06-18,2020-11-05,2020-11-18,2020-11-27,USD,8,3,366,35,7,0.1,623.77,891.1,6237.7,4366.39,1871.31,5613.93
"SO - 0007628",In-Store,WARE-NMK1003,2020-06-18,2020-11-05,2020-11-30,2020-12-08,USD,12,38,126,11,4,0.05,97.62,207.7,830.8,390.48,440.32,789.26
"SO - 0007630",In-Store,WARE-NMK1003,2020-06-18,2020-11-05,2020-11-10,2020-11-16,USD,1,2,173,47,8,0.15,100.23,227.8,1822.4,801.84,1020.56,1549.04
"SO - 0007637",In-Store,WARE-XYS1001,2020-06-18,2020-11-06,2020-11-13,2020-11-14,USD,3,7,36,42,8,0.05,126.63,234.5,1876,1013.04,862.96,1782.2
"SO - 0007641",In-Store,WARE-XYS1001,2020-09-26,2020-11-07,2020-11-24,2020-12-03,USD,1,40,8,37,4,0.075,168.84,201,804,675.36,128.64,743.7
"SO - 0007643",Wholesale,WARE-NMK1003,2020-06-18,2020-11-08,2020-11-12,2020-11-22,USD,28,25,88,25,2,0.075,446.49,911.2,1822.4,892.98,929.42,1685.72
"SO - 0007647",Distributor,WARE-XYS1001,2020-06-18,2020-11-08,2020-11-24,2020-11-26,USD,23,29,12,39,6,0.15,827.32,984.9,5909.4,4963.92,945.48,5022.99
"SO - 0007651",Online,WARE-NBV1002,2020-06-18,2020-11-09,2020-11-25,2020-11-30,USD,18,40,80,1,7,0.2,108.81,194.3,1360.1,761.67,598.43,1088.08
"SO - 0007653",Online,WARE-NMK1003,2020-09-26,2020-11-09,2020-11-26,2020-12-03,USD,20,18,190,8,4,0.1,665.98,938,3752,2663.92,1088.08,3376.8
"SO - 0007656",In-Store,WARE-NMK1003,2020-09-26,2020-11-09,2020-11-12,2020-11-14,USD,6,45,181,31,8,0.05,143.78,247.9,1983.2,1150.24,832.96,1884.04
"SO - 0007663",Wholesale,WARE-UHY1004,2020-06-18,2020-11-10,2020-11-28,2020-12-08,USD,27,43,229,16,4,0.2,515.63,991.6,3966.4,2062.52,1903.88,3173.12
"SO - 0007664",In-Store,WARE-PUJ1005,2020-06-18,2020-11-10,2020-11-28,2020-12-07,USD,6,32,293,36,1,0.05,361.8,904.5,904.5,361.8,542.7,859.28
"SO - 0007673",Wholesale,WARE-NMK1003,2020-06-18,2020-11-11,2020-11-24,2020-11-25,USD,25,3,127,16,6,0.075,111.56,247.9,1487.4,669.36,818.04,1375.84
"SO - 0007677",Wholesale,WARE-XYS1001,2020-09-26,2020-11-12,2020-12-09,2020-12-15,USD,28,10,16,45,5,0.075,419.29,998.3,4991.5,2096.45,2895.05,4617.14
"SO - 0007690",Wholesale,WARE-PUJ1005,2020-06-18,2020-11-13,2020-11-15,2020-11-16,USD,27,17,305,39,8,0.05,465.99,716.9,5735.2,3727.92,2007.28,5448.44
"SO - 0007692",Distributor,WARE-UHY1004,2020-09-26,2020-11-13,2020-12-11,2020-12-17,USD,24,45,245,46,4,0.2,653.25,871,3484,2613,871,2787.2
"SO - 0007693",Online,WARE-NMK1003,2020-06-18,2020-11-14,2020-11-16,2020-11-18,USD,18,40,177,34,8,0.05,512.15,984.9,7879.2,4097.2,3782,7485.24
"SO - 0007698",In-Store,WARE-NBV1002,2020-06-18,2020-11-14,2020-11-17,2020-11-26,USD,10,38,65,14,6,0.075,103.11,180.9,1085.4,618.66,466.74,1004
"SO - 0007700",Online,WARE-NMK1003,2020-06-18,2020-11-14,2020-11-18,2020-11-19,USD,18,5,172,3,6,0.05,578.61,850.9,5105.4,3471.66,1633.74,4850.13
"SO - 0007705",In-Store,WARE-UHY1004,2020-06-18,2020-11-15,2020-11-19,2020-11-22,USD,7,40,215,6,8,0.15,139.29,221.1,1768.8,1114.32,654.48,1503.48
"SO - 0007706",Distributor,WARE-MKL1006,2020-06-18,2020-11-15,2020-12-03,2020-12-13,USD,20,16,331,29,6,0.075,579.08,864.3,5185.8,3474.48,1711.32,4796.86
"SO - 0007709",Wholesale,WARE-NMK1003,2020-06-18,2020-11-15,2020-12-10,2020-12-17,USD,26,46,156,11,1,0.05,97.15,167.5,167.5,97.15,70.35,159.12
"SO - 0007720",Wholesale,WARE-XYS1001,2020-06-18,2020-11-16,2020-11-23,2020-11-29,USD,27,7,53,40,4,0.05,115.78,214.4,857.6,463.12,394.48,814.72
"SO - 0007722",Online,WARE-XYS1001,2020-09-26,2020-11-16,2020-12-02,2020-12-06,USD,17,17,39,30,1,0.15,105.06,187.6,187.6,105.06,82.54,159.46
"SO - 0007724",In-Store,WARE-UHY1004,2020-06-18,2020-11-16,2020-12-13,2020-12-19,USD,5,27,205,19,4,0.15,138.49,261.3,1045.2,553.96,491.24,888.42
"SO - 0007726",Distributor,WARE-NMK1003,2020-09-26,2020-11-17,2020-11-22,2020-11-23,USD,21,10,147,47,5,0.2,772.98,931.3,4656.5,3864.9,791.6,3725.2
"SO - 0007731",Online,WARE-NMK1003,2020-09-26,2020-11-17,2020-11-29,2020-12-03,USD,20,28,135,16,8,0.05,608.9,951.4,7611.2,4871.2,2740,7230.64
"SO - 0007732",Wholesale,WARE-PUJ1005,2020-06-18,2020-11-17,2020-12-03,2020-12-05,USD,28,42,285,32,4,0.15,97.15,194.3,777.2,388.6,388.6,660.62
"SO - 0007735",In-Store,WARE-PUJ1005,2020-06-18,2020-11-17,2020-11-19,2020-11-27,USD,3,6,288,32,8,0.05,656.6,938,7504,5252.8,2251.2,7128.8
"SO - 0007739",In-Store,WARE-UHY1004,2020-06-18,2020-11-17,2020-12-15,2020-12-24,USD,6,24,257,36,2,0.05,445.95,857.6,1715.2,891.9,823.3,1629.44
"SO - 0007740",In-Store,WARE-NMK1003,2020-09-26,2020-11-18,2020-12-03,2020-12-10,USD,10,31,119,20,1,0.05,679.38,871,871,679.38,191.62,827.45
"SO - 0007745",In-Store,WARE-XYS1001,2020-09-26,2020-11-18,2020-11-25,2020-12-05,USD,1,36,39,26,3,0.1,137.22,214.4,643.2,411.66,231.54,578.88
"SO - 0007748",In-Store,WARE-PUJ1005,2020-06-18,2020-11-19,2020-12-05,2020-12-12,USD,9,15,276,22,6,0.15,168.84,201,1206,1013.04,192.96,1025.1
"SO - 0007749",Distributor,WARE-NBV1002,2020-09-26,2020-11-19,2020-11-25,2020-12-02,USD,22,36,67,45,1,0.075,362.2,683.4,683.4,362.2,321.2,632.14
"SO - 0007751",Wholesale,WARE-MKL1006,2020-09-26,2020-11-19,2020-12-03,2020-12-10,USD,27,43,337,46,2,0.05,382.7,911.2,1822.4,765.4,1057,1731.28
"SO - 0007752",Online,WARE-NBV1002,2020-06-18,2020-11-19,2020-11-26,2020-11-27,USD,18,7,71,31,4,0.075,159.19,221.1,884.4,636.76,247.64,818.07
"SO - 0007753",Distributor,WARE-PUJ1005,2020-09-26,2020-11-19,2020-12-02,2020-12-07,USD,22,48,316,33,3,0.2,106.13,221.1,663.3,318.39,344.91,530.64
"SO - 0007755",Wholesale,WARE-PUJ1005,2020-09-26,2020-11-20,2020-12-09,2020-12-12,USD,26,50,291,36,5,0.05,376.27,723.6,3618,1881.35,1736.65,3437.1
"SO - 0007756",In-Store,WARE-NMK1003,2020-06-18,2020-11-20,2020-11-26,2020-11-28,USD,4,30,114,35,4,0.05,323.61,703.5,2814,1294.44,1519.56,2673.3
"SO - 0007759",In-Store,WARE-MKL1006,2020-06-18,2020-11-20,2020-12-08,2020-12-12,USD,1,13,334,19,6,0.05,145.39,207.7,1246.2,872.34,373.86,1183.89
"SO - 0007772",Distributor,WARE-NMK1003,2020-06-18,2020-11-21,2020-12-19,2020-12-27,USD,22,27,121,20,4,0.075,191.35,227.8,911.2,765.4,145.8,842.86
"SO - 0007776",Online,WARE-NBV1002,2020-09-26,2020-11-22,2020-12-11,2020-12-18,USD,13,11,74,11,4,0.075,190.55,241.2,964.8,762.2,202.6,892.44
"SO - 0007777",Online,WARE-MKL1006,2020-06-18,2020-11-22,2020-12-11,2020-12-16,USD,18,37,343,42,4,0.1,757.44,891.1,3564.4,3029.76,534.64,3207.96
"SO - 0007789",Online,WARE-NMK1003,2020-09-26,2020-11-23,2020-12-11,2020-12-19,USD,12,31,170,30,8,0.2,135.68,180.9,1447.2,1085.44,361.76,1157.76
"SO - 0007790",In-Store,WARE-UHY1004,2020-09-26,2020-11-23,2020-12-10,2020-12-18,USD,6,44,225,17,8,0.075,389.54,763.8,6110.4,3116.32,2994.08,5652.12
"SO - 0007792",In-Store,WARE-PUJ1005,2020-06-18,2020-11-24,2020-12-10,2020-12-13,USD,5,7,269,45,4,0.1,416.41,757.1,3028.4,1665.64,1362.76,2725.56
"SO - 0007800",In-Store,WARE-UHY1004,2020-09-26,2020-11-24,2020-12-19,2020-12-20,USD,6,16,243,22,7,0.075,454.46,891.1,6237.7,3181.22,3056.48,5769.87
"SO - 0007803",Distributor,WARE-MKL1006,2020-09-26,2020-11-25,2020-12-01,2020-12-03,USD,24,9,350,17,7,0.075,421.97,897.8,6284.6,2953.79,3330.81,5813.26
"SO - 0007815",In-Store,WARE-NBV1002,2020-06-18,2020-11-26,2020-12-07,2020-12-12,USD,11,11,82,36,2,0.2,126.63,180.9,361.8,253.26,108.54,289.44
"SO - 0007817",Online,WARE-MKL1006,2020-09-26,2020-11-26,2020-11-28,2020-12-05,USD,17,31,341,45,1,0.075,83.62,174.2,174.2,83.62,90.58,161.14
"SO - 0007820",Online,WARE-NMK1003,2020-06-18,2020-11-28,2020-12-17,2020-12-27,USD,13,4,190,35,7,0.05,544.38,837.5,5862.5,3810.66,2051.84,5569.38
"SO - 0007822",Online,WARE-NMK1003,2020-09-26,2020-11-28,2020-12-07,2020-12-09,USD,13,34,198,43,2,0.2,183.31,241.2,482.4,366.62,115.78,385.92
"SO - 0007823",Distributor,WARE-NMK1003,2020-09-26,2020-11-28,2020-12-26,2021-01-04,USD,24,48,193,13,5,0.2,114.97,221.1,1105.5,574.85,530.65,884.4
"SO - 0007824",Wholesale,WARE-XYS1001,2020-06-18,2020-11-28,2020-12-22,2020-12-30,USD,25,48,24,16,8,0.15,156.98,221.1,1768.8,1255.84,512.96,1503.48
"SO - 0007827",Online,WARE-PUJ1005,2020-09-26,2020-11-28,2020-12-07,2020-12-10,USD,15,42,266,31,8,0.075,107.2,167.5,1340,857.6,482.4,1239.5
"SO - 0007831",In-Store,WARE-NMK1003,2020-09-26,2020-11-29,2020-12-13,2020-12-21,USD,10,49,194,3,8,0.05,126.5,214.4,1715.2,1012,703.2,1629.44
"SO - 0007833",Distributor,WARE-PUJ1005,2020-06-18,2020-11-29,2020-12-12,2020-12-14,USD,23,25,299,7,2,0.05,124.62,207.7,415.4,249.24,166.16,394.63
"SO - 0007838",Wholesale,WARE-PUJ1005,2020-06-18,2020-11-29,2020-12-13,2020-12-18,USD,28,9,306,36,8,0.075,495.26,750.4,6003.2,3962.08,2041.12,5552.96
"SO - 0007843",In-Store,WARE-NMK1003,2020-06-18,2020-11-30,2020-12-25,2020-12-30,USD,9,32,197,44,1,0.075,743.43,978.2,978.2,743.43,234.77,904.84
"SO - 0007846",In-Store,WARE-NMK1003,2020-06-18,2020-11-30,2020-12-23,2020-12-26,USD,4,19,192,6,1,0.2,76.92,187.6,187.6,76.92,110.68,150.08
"SO - 0007855",In-Store,WARE-PUJ1005,2020-09-26,2020-12-02,2020-12-12,2020-12-20,USD,8,9,268,35,4,0.075,421.56,958.1,3832.4,1686.24,2146.16,3544.97
"SO - 0007856",In-Store,WARE-NBV1002,2020-09-26,2020-12-02,2020-12-07,2020-12-13,USD,4,21,73,17,7,0.2,660.29,904.5,6331.5,4622.03,1709.47,5065.2
"SO - 0007862",Online,WARE-NMK1003,2020-06-18,2020-12-02,2020-12-11,2020-12-12,USD,14,46,166,30,8,0.1,329.64,804,6432,2637.12,3794.88,5788.8
"SO - 0007868",Distributor,WARE-NMK1003,2020-06-18,2020-12-03,2020-12-23,2020-12-30,USD,21,50,153,30,5,0.075,433.96,850.9,4254.5,2169.8,2084.7,3935.41
"SO - 0007870",In-Store,WARE-XYS1001,2020-09-26,2020-12-04,2020-12-24,2021-01-01,USD,7,50,23,44,3,0.05,123.01,180.9,542.7,369.03,173.67,515.57
"SO - 0007881",Distributor,WARE-MKL1006,2020-09-26,2020-12-05,2020-12-22,2020-12-28,USD,23,48,355,9,6,0.05,104.92,194.3,1165.8,629.52,536.28,1107.51
"SO - 0007882",Online,WARE-XYS1001,2020-06-18,2020-12-05,2020-12-16,2020-12-19,USD,13,43,12,26,3,0.1,791.61,931.3,2793.9,2374.83,419.07,2514.51
